GENEID,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL
ENSMUSG00000025332,8997.91647475981,0.0297026350114891,0.0501610268903676,0.578566542726109,0.667227539427548,Kdm5c
ENSMUSG00000087403,564.905867189666,0.542532073147257,0.103997561305234,1.27998426586633e-07,4.86806515958635e-07,Kantr
ENSMUSG00000041096,2408.2201447814,0.744231259156505,0.0576996889576056,2.80438440161038e-38,4.15272815668123e-37,Tspyl2
ENSMUSG00000067215,2.81689033671462,-0.0182350827722265,0.601011936104281,0.944840160931963,0.963645412269092,Usp51
ENSMUSG00000047238,17.3655154955943,3.2010644101632,0.616684174086656,1.98364484289779e-08,8.16844286615431e-08,Mageh1
ENSMUSG00000041658,480.31579064015,-0.0485573910121855,0.0892402059440583,0.576694994290052,0.665469162860277,Rragb
ENSMUSG00000041649,243.709736039948,-0.456471893178311,0.127243357640936,0.000252516628685148,0.000653547772330494,Klf8
ENSMUSG00000050148,2439.76071139591,-0.182986139856648,0.0705497320951989,0.00905441418265632,0.0179315616752377,Ubqln2
ENSMUSG00000041633,32.6729998282879,2.94444906735192,0.576238007388049,2.81753862195417e-08,1.14271326875298e-07,Kctd12b
ENSMUSG00000086316,516.256071436222,0.330439125202099,0.0962426416344457,0.000533659043875573,0.00131228738523973,2210013O21Rik
ENSMUSG00000046550,130.504799047834,0.37166247703347,0.193938871528401,0.0447289017017649,0.076209868829716,Spin2c
ENSMUSG00000025283,5961.7282051793,0.291428429069844,0.0556298401284128,1.59424284203437e-07,5.99737140623314e-07,Sat1
ENSMUSG00000025287,2068.30822467902,-0.17209464421077,0.0599538955732842,0.00393577342671708,0.00837702943590636,Acot9
ENSMUSG00000025289,759.96493969391,-0.187166239983565,0.0942441240439369,0.044359598799891,0.0756799726322092,Prdx4
ENSMUSG00000041552,5.07089589944612,-0.00203455764407404,0.542913236501279,0.983022724950951,0.988419760338797,Ptchd1
ENSMUSG00000057457,6.11120410900978,0.0708016214978912,0.532550985199832,0.829296259878685,0.875908681021774,Phex
ENSMUSG00000071708,3773.40221420774,-0.0321762870754552,0.0491092159285306,0.510100081716036,0.605811038367392,Sms
ENSMUSG00000046873,1000.21758358859,0.207824052019986,0.0738586970216134,0.00466906062744955,0.00981309045526296,Mbtps2
ENSMUSG00000031309,8458.56283914491,-0.330727957681921,0.0452764734144094,2.310014336594e-13,1.37035046974338e-12,Rps6ka3
ENSMUSG00000067194,3936.28246029853,-0.0567581299425121,0.0517753506517443,0.271427927097972,0.362913419305828,Eif1ax
ENSMUSG00000041020,1.37282081184413,0.151190291282416,0.676422857534657,0.483662392902792,0.580469395734953,Map7d2
ENSMUSG00000044150,1754.30396508289,0.245605466269848,0.0711991511662397,0.000545676870025459,0.00133972486702232,A830080D01Rik
ENSMUSG00000040990,27680.5211288804,0.086540246451801,0.0366920774527134,0.020637568828663,0.0379924423555793,Sh3kbp1
ENSMUSG00000031303,305.178970930701,-0.666435807688829,0.126863531395178,7.84860344373981e-08,3.04218821713309e-07,Map3k15
ENSMUSG00000031299,5734.2240530549,0.12268280041128,0.0471753533249482,0.00915735233395557,0.0181169970356058,Pdha1
ENSMUSG00000031295,1376.96946050063,-0.173111337864806,0.0587188219409005,0.00309627252512413,0.00670285344585654,Phka2
ENSMUSG00000031292,88.0749822551031,0.094574167042277,0.220441753000083,0.649607215626259,0.730457357065358,Cdkl5
ENSMUSG00000055691,3.01613820591288,0.36636060174564,0.73879422136146,0.159208731893581,0.23187674134613,Gja6
ENSMUSG00000000037,10.2055076550643,0.615283835075561,0.843403490581169,0.114555440949994,0.174972512905089,Scml2
ENSMUSG00000043518,1.30352204492716,-0.149432217484738,0.655417469560808,0.452980718995759,0.551464023172549,Rai2
ENSMUSG00000031353,9904.27990602039,-0.00560308042019487,0.0438644146338115,0.901367138163242,0.93286588349103,Rbbp7
ENSMUSG00000038344,2426.40104518186,0.0780174754555705,0.0562356518152192,0.163691605181881,0.237384828292993,Txlng
ENSMUSG00000031357,2379.70615491799,-0.189079115041812,0.058511026863148,0.00117152165235517,0.00272062675915159,Syap1
ENSMUSG00000031360,4111.60671013851,0.0384283916008287,0.0441496287730726,0.384222107874815,0.483904276536007,Ctps2
ENSMUSG00000040808,2.37098971172555,0.453789914311296,0.7933599118579,0.13379222450155,0.199522810002408,S100g
ENSMUSG00000031364,1.94726669329507,0.182609340131508,0.651146325935348,0.444399968016785,0.543694549734193,Grpr
ENSMUSG00000083695,4.40288136202301,1.41618561016986,2.00817477733347,0.0181983733607922,0.0339839678991155,Rnf138rt1
ENSMUSG00000031367,3394.93259861559,-0.129488456603633,0.0587059955438588,0.0242371875257236,0.0439900858995365,Ap1s2
ENSMUSG00000031370,3817.64684452361,0.231484090272622,0.0519786995945986,7.92466307948257e-06,2.48791619210358e-05,Zrsr2
ENSMUSG00000031373,1692.90742513362,-0.311208680037525,0.0723127389052897,1.47457539646357e-05,4.48475898596435e-05,Car5b
ENSMUSG00000040749,361.983988543589,-0.692017267753072,0.104984078535589,2.37011389110298e-11,1.23236429224306e-10,Siah1b
ENSMUSG00000015401,3.9620690060613,-3.59946874026129,2.66760477653721,0.00293131013087718,0.00637319598308509,Tmem27
ENSMUSG00000015405,1.75483278722081,-0.00712230660745741,0.666144572440979,0.977009090805056,0.984403399914099,Ace2
ENSMUSG00000031377,11.3451390297749,-1.65104511243868,0.684773111013103,0.00159950902470679,0.0036370094273657,Bmx
ENSMUSG00000031379,6.57761542756981,-1.60611782536871,1.01295481644962,0.00874746310020413,0.0173862956674592,Pir
ENSMUSG00000031380,1.30882681313565,0.0344493995841508,0.639978459060672,0.846419468102981,0.889831453239859,Figf
ENSMUSG00000031381,1644.70549335847,-0.483971500951309,0.0603857848559297,8.13924440093129e-16,5.54408173492382e-15,Piga
ENSMUSG00000031382,1.46543316186435,-0.237035467027449,0.680651843896054,0.297009889800541,0.391870929390432,Asb11
ENSMUSG00000061778,779.564579844792,-0.208578843707365,0.0831955886585957,0.0113770309939841,0.0221069463420586,Mospd2
ENSMUSG00000047757,275.203422497873,-0.0217603718938197,0.142811844862067,0.875949513821378,0.91329506233247,Fancb
ENSMUSG00000040621,643.856135581572,1.77632911784504,0.112597850839937,7.38903151684181e-57,1.62579566340906e-55,Gemin8
ENSMUSG00000031342,2777.84024587011,4.85603434242014,0.111260370125815,0,0,Gpm6b
ENSMUSG00000040586,1579.1907470948,0.358012908765637,0.0835362577715993,1.57904508464652e-05,4.78567399389562e-05,Ofd1
ENSMUSG00000079317,364.987737850191,-0.260028067662951,0.114934959360262,0.0214215847953567,0.0392733256375269,Trappc2
ENSMUSG00000079316,1179.89961576118,-0.261135916516025,0.0723106229180076,0.000278437191299987,0.000714932349772738,Rab9
ENSMUSG00000051224,276.331851945494,0.209647759683641,0.147606519390282,0.145252721116883,0.214092808170953,Tceanc
ENSMUSG00000049775,140269.231597285,-0.536843399500145,0.0526321804369523,1.35880359323464e-24,1.35775768925011e-23,Tmsb4x
ENSMUSG00000040522,3.44839549346696,-0.61184113597535,0.897755106199551,0.0847677326605674,0.134389552145972,Tlr8
ENSMUSG00000044583,301.524196064426,0.743533597763472,0.127004001011798,2.37996932003999e-09,1.06110938945572e-08,Tlr7
ENSMUSG00000025742,4273.24865488068,0.210840923811372,0.043896773634236,1.48873559985002e-06,5.09703806032166e-06,Prps2
ENSMUSG00000049176,9.85634384936603,0.259434509247452,0.704480050342947,0.299719719109294,0.394610698468948,Frmpd4
ENSMUSG00000031358,2243.24738602171,-0.147148250744808,0.0484917093662069,0.00233342455134294,0.00516556596004269,Msl3
ENSMUSG00000031355,39.5982093681337,-1.70619698995665,0.334231402830383,4.42288500140386e-08,1.75540643444253e-07,Arhgap6
ENSMUSG00000031352,2413.64953286307,-0.00355360138347044,0.0581123859019382,0.934256272014821,0.95692315112413,Hccs
ENSMUSG00000035299,696.022389608788,0.745655298610493,0.108785230373084,3.52721784370439e-12,1.94090425889181e-11,Mid1
ENSMUSG00000095562,4166.83541692902,0.392902270726631,0.202186453324159,0.0422088898899439,0.0723912899598752,Gm21887
ENSMUSG00000093806,3.12292843833019,1.24668657078243,1.65659377738796,0.028848469038474,0.0513601657921541,Asmt
ENSMUSG00000040374,1122.23084859491,0.00322811848488425,0.067093978818626,0.973286382014984,0.981921848263028,Pex2
ENSMUSG00000103034,1422.26583659013,-0.127723320156527,0.0666734687205049,0.05494460250664,0.0917293985476839,UBC
ENSMUSG00000043542,38.7592404737853,0.710354325909867,0.374671948995541,0.0257086420844651,0.0462993325308436,Zc2hc1a
ENSMUSG00000040329,21.0608152605294,2.01174008852598,0.560965095971414,3.11045798844152e-05,9.09776840855087e-05,Il7
ENSMUSG00000027500,26.6606526236427,-0.855191447737332,0.420151453978312,0.0138884647336627,0.0265237836975601,Stmn2
ENSMUSG00000040289,86.4148772208795,0.940502816056242,0.356920467897629,0.00277533733720152,0.00606200294993344,Hey1
ENSMUSG00000040269,494.457490474526,-0.00924963165607749,0.108799129527993,0.926911222287687,0.95158976016855,Mrps28
ENSMUSG00000027506,875.851248187324,0.549471430930697,0.0766367330263204,5.0915438226647e-13,2.97063931346332e-12,Tpd52
ENSMUSG00000069114,880.928700855519,1.75505122869277,0.0893791768929706,1.33859119541916e-86,4.80474047056213e-85,Zbtb10
ENSMUSG00000040209,147.784916412674,3.06559531846804,0.29246253469818,1.36930001042027e-26,1.47110038360875e-25,Zfp704
ENSMUSG00000027508,6737.89453236664,0.02319079916793,0.0565802493407283,0.705588108164966,0.77778457040715,Pag1
ENSMUSG00000027533,819.84477454709,-0.397736839821535,0.086485627452517,3.42720789888987e-06,1.12587609972388e-05,Fabp5
ENSMUSG00000049230,464.892842253207,0.156335144606435,0.133477659027398,0.230593285895413,0.317190481914238,Gm9833
ENSMUSG00000062515,5.08244590610909,-0.0527610912215377,0.536388183413665,0.866374749611933,0.905554606109413,Fabp4
ENSMUSG00000027531,3554.57257979708,-0.14004505524324,0.0539323281963861,0.00893792256797022,0.0177301614368827,Impa1
ENSMUSG00000058921,1.76975691568457,-0.167800094774474,0.665345019970124,0.392709093486982,0.493258619713878,Slc10a5
ENSMUSG00000039795,797.115453379222,0.359561457874889,0.0775876275417892,3.19401677010866e-06,1.05393758196892e-05,Zfand1
ENSMUSG00000027536,143.371988190379,1.6635997404791,0.204652094491487,6.47405262654381e-17,4.6135769357868e-16,Chmp4c
ENSMUSG00000027534,297.266584483402,0.829627114109945,0.129448415142294,6.49036614292565e-11,3.27843462303812e-10,Snx16
ENSMUSG00000039717,22.7274345352387,9.38265815008895,2.72353480948391,2.42964107536286e-12,1.35465099040811e-11,Ralyl
ENSMUSG00000027550,2088.50792816505,0.567940473395409,0.0714508547605413,1.46335938235585e-15,9.84292420480979e-15,Lrrcc1
ENSMUSG00000027552,571.448556073856,0.194351315368261,0.0920621574826264,0.0337470226722241,0.0591617284703924,E2f5
ENSMUSG00000078784,1969.15712550408,0.0798444518521449,0.0681046193019731,0.239111798750502,0.326763330265174,1810022K09Rik
ENSMUSG00000027555,20.818298119912,-0.648332360938937,0.553211021611363,0.0952749673133757,0.148716777636049,Car13
ENSMUSG00000027556,20.7837964238112,-6.72761016678164,1.31521776168639,7.15626982461866e-09,3.07362479536558e-08,Car1
ENSMUSG00000027559,1.5593375072122,-0.463139067080448,0.887791710401615,0.0357867405006068,0.062386508898663,Car3
ENSMUSG00000027562,929.275299028514,-1.04957456254615,0.0769951113803421,1.20348640382873e-42,1.99022411877325e-41,Car2
ENSMUSG00000078783,10.3376933388587,-1.03692970016136,0.62314325160542,0.0189948450034982,0.0353484285586543,Gm9733
ENSMUSG00000095788,45.3722361229472,-1.28982606002861,0.376595338375367,0.000111968069633662,0.000304883514901797,Sirpb1a
ENSMUSG00000095028,17.2654455707818,-1.89161662223048,0.465853538226,5.36320351870704e-06,1.72370506322299e-05,Sirpb1b
ENSMUSG00000074677,20.775733021788,-1.67920314607505,0.462093948655967,3.40072590869044e-05,9.89845071105747e-05,Sirpb1c
ENSMUSG00000078780,6.14255030724615,-1.06386687262816,0.893983318521031,0.0310563053583404,0.0548707184838637,Gm5150
ENSMUSG00000047213,8823.786661909,0.0908974961600192,0.0502412713604094,0.0706979341295615,0.114471719974047,Ythdf3
ENSMUSG00000039519,5.69570095452587,-2.97440416446663,1.21993419538863,0.000909937737516491,0.00215589506844592,Cyp7b1
ENSMUSG00000027599,2073.10246746447,-0.294861941148628,0.0595679483999547,6.62805782012213e-07,2.3471671907675e-06,Armc1
ENSMUSG00000027601,1921.1090140339,0.08839742857481,0.053558398425325,0.10093711969565,0.156333113006446,Mtfr1
ENSMUSG00000069094,10934.1815711638,-0.202136447512492,0.0390966377731675,2.24144613557354e-07,8.315610359601e-07,Pde7a
ENSMUSG00000082766,1.69610219559433,-0.182170744595451,0.663306792296994,0.382440871830465,0.482089650540134,1700064H15Rik
ENSMUSG00000003617,45.3358980644689,0.174221220265538,0.2729674421406,0.485173990802888,0.581924886720618,Cp
ENSMUSG00000027615,3293.328815433,-0.319741527597265,0.052069718999035,7.09194278254131e-10,3.30081519768236e-09,Hps3
ENSMUSG00000002428,5994.05676065153,-0.148570014552204,0.0577365909519189,0.00975646742699935,0.0192047320669441,Hltf
ENSMUSG00000019528,2290.49343997397,-0.330435706882709,0.053432269924741,5.41039686537493e-10,2.54292625456072e-09,Gyg
ENSMUSG00000001865,13.28949225168,-1.13731186724944,0.538708837768469,0.00699766713574997,0.0142198876390181,Cpa3
ENSMUSG00000027630,9219.49196499269,-0.369609511506475,0.0480666971042768,1.36075283851767e-14,8.65216641568499e-14,Tbl1xr1
ENSMUSG00000027699,2061.68635648472,-0.3577044170413,0.0531692088163886,1.45741115325542e-11,7.70134021214821e-11,Ect2
ENSMUSG00000027698,1154.18578310872,0.056754246895639,0.0708653887116272,0.420315453447417,0.521270132457914,Nceh1
ENSMUSG00000039304,2447.32901339043,0.496653469465608,0.0507641992136335,9.65479917044433e-23,8.98998574280824e-22,Tnfsf10
ENSMUSG00000039286,115.074674586585,0.219171092638671,0.179582812835782,0.205117754631587,0.287944884351704,Fndc3b
ENSMUSG00000027695,25.9695714979563,1.02135454874066,0.460487048428148,0.00666424920383314,0.013595557110701,Pld1
ENSMUSG00000027692,7909.11724022463,0.195883377316571,0.0566493569814589,0.000523287695591841,0.00128804276738426,Tnik
ENSMUSG00000027690,2.01522615545205,0.0677431354436022,0.669932019098222,0.442825076267796,0.542321465259412,Slc2a2
ENSMUSG00000050192,745.19357128873,-0.132523500550288,0.085238301108761,0.116917108576932,0.17816373049065,Eif5a2
ENSMUSG00000039221,3366.0166406569,0.312362196758175,0.0746442258929434,2.41675160348761e-05,7.1628912631526e-05,Rpl22l1
ENSMUSG00000037737,21.1998194434445,-0.743463809472223,0.477865068385687,0.0441364556142432,0.0753487896502664,Actrt3
ENSMUSG00000037730,2454.41409175423,-0.0172446026479657,0.0470017407578446,0.710196655727511,0.782049697221217,Mynn
ENSMUSG00000027702,2.02973064047191,0.679938300990641,1.06000611342735,0.0491613861893283,0.0830264607607715,Lrrc34
ENSMUSG00000027706,7412.78011661409,0.0324504661021817,0.0588023945428828,0.566301045910703,0.656337898459708,Sec62
ENSMUSG00000037661,460.101427793009,-1.58948953550485,0.105716794728027,6.71817831034073e-52,1.34518999638159e-50,Gpr160
ENSMUSG00000037652,9955.82674005805,0.366259811445243,0.0611066908421041,1.2284239801974e-09,5.61019899252863e-09,Phc3
ENSMUSG00000037643,899.008197791198,0.212878470633766,0.0820142876464828,0.00882783839741054,0.017538587750907,Prkci
ENSMUSG00000027660,7454.56254159569,1.00886240917703,0.0524457506172531,6.34549177487361e-83,2.17731433632117e-81,Skil
ENSMUSG00000027663,1678.9599441124,0.496937956119733,0.0652147208367736,1.82974138674016e-14,1.15539972933272e-13,Zmat3
ENSMUSG00000027665,6177.11446549841,0.202145628560246,0.0475564758475536,2.0747514973573e-05,6.20116631347506e-05,Pik3ca
ENSMUSG00000091091,1.37100302875708,0.0329877847431708,0.632531303381042,0.870049425755055,0.908359356236998,Kcnmb3
ENSMUSG00000027667,2178.9760563134,0.144768273177609,0.0555034624844556,0.00887245610539121,0.0176137531808059,Zfp639
ENSMUSG00000027668,1385.41617566969,0.149702650672912,0.0606537207254647,0.013303103223271,0.0255027986724238,Mfn1
ENSMUSG00000027669,872.656062721601,0.306595179471768,0.0726427891070227,2.10387171104332e-05,6.28338065848021e-05,Gnb4
ENSMUSG00000027671,3022.54090013965,-0.118282596683235,0.0431550920733499,0.00598546634168478,0.0123253925539677,Actl6a
ENSMUSG00000037531,546.987535821099,-0.142151211628823,0.103697213824665,0.164742967643082,0.238687309332583,Mrpl47
ENSMUSG00000027673,2354.31397439015,-0.193766650016388,0.0642116783406318,0.00242169982526531,0.00534338149788247,Ndufb5
ENSMUSG00000027677,6849.25592100725,0.2229321970132,0.0500127319406629,7.07660352124347e-06,2.23745341290706e-05,Ttc14
ENSMUSG00000027676,84.7004927121962,0.623849735277227,0.25057341849094,0.0072173411959003,0.0146357382387054,Ccdc39
ENSMUSG00000027680,6067.05349440145,0.129178113158989,0.0519415666256851,0.012646571662992,0.0243580975971921,Fxr1
ENSMUSG00000027679,756.169119809028,-0.227553679188044,0.0829358309122686,0.00561948980954682,0.0116317316307627,Dnajc19
ENSMUSG00000037400,16805.6957175487,-0.352568299953556,0.0508978727880554,3.01214469580165e-12,1.66867674506394e-11,Atp11b
ENSMUSG00000027708,2705.60327416364,0.352662664019062,0.0667354284360131,1.1207482100645e-07,4.28547265988825e-07,Dcun1d1
ENSMUSG00000027709,781.156329373111,0.674673122998439,0.0779884428619321,3.36032308955955e-18,2.53374216307641e-17,Mccc1
ENSMUSG00000047696,1.21988084234876,0.0640781718579911,0.62393141071776,0.78364595875712,0.841035945264789,Ccdc144b
ENSMUSG00000027710,1559.20721682277,0.169537987140769,0.0714917665813719,0.0171397215046304,0.0321961391051648,Acad9
ENSMUSG00000033883,379.025519208705,0.532193114050233,0.134231732938699,5.01392208273201e-05,0.000143315372852843,D3Ertd254e
ENSMUSG00000027712,4384.79086938455,0.275045094873402,0.0546641058130141,4.55732327828301e-07,1.64072063852768e-06,Anxa5
ENSMUSG00000027713,16.7262755494447,-0.113539959226061,0.41468497013448,0.724994233872944,0.793784100033224,1810062G17Rik
ENSMUSG00000027714,1057.38404616396,-0.107137543258027,0.0789085515739088,0.172425506326061,0.247744377194925,Exosc9
ENSMUSG00000027715,6708.69969853565,-0.548294339813939,0.0362819235590309,7.22928433850311e-52,1.44567126348141e-50,Ccna2
ENSMUSG00000037325,31.3922164102241,0.419737054264509,0.361222871567064,0.17032922648584,0.245343383282147,Bbs7
ENSMUSG00000027716,1.07018399566125,0.193780550140579,0.704447171772576,0.121636090056423,0.184090839492757,Trpc3
ENSMUSG00000037270,20299.8117336317,0.366802090389738,0.111927760991427,0.000879534235177296,0.00208989998712506,4932438A13Rik
ENSMUSG00000027719,14.8759552245668,0.933781178193527,0.611144550087428,0.0320701014517933,0.0565080918918715,Adad1
ENSMUSG00000027720,233.265394438076,0.643097648019543,0.152554325153434,1.51034807513851e-05,4.58907788463188e-05,Il2
ENSMUSG00000027718,3554.75139548616,6.2159445704166,0.131041727176099,0,0,Il21
ENSMUSG00000045031,73.5233846955074,1.3992243755482,0.263752888851303,2.08065897666309e-08,8.55436936881965e-08,Cetn4
ENSMUSG00000051444,322.230384419057,1.34645447420962,0.143960593220703,1.8364254016844e-21,1.60989504262462e-20,Bbs12
ENSMUSG00000037225,343.018593885887,0.906200423424156,0.149621177267384,5.14557921616973e-10,2.42461684904695e-09,Fgf2
ENSMUSG00000050174,130.330866107045,0.245577136995222,0.163858422300158,0.120647884956157,0.182719497554638,Nudt6
ENSMUSG00000027722,1534.17846833092,-0.087367588690385,0.0632013219846285,0.164483391711086,0.238377735238189,Spata5
ENSMUSG00000037211,2995.85764396204,3.02628273569422,0.0696588517945137,0,0,Spry1
ENSMUSG00000058174,14146.2901174694,0.252006064104953,0.0624000780923826,4.99277398401789e-05,0.00014276635368211,Gm5148
ENSMUSG00000044864,3248.00433285037,-0.0381076624729148,0.0621811392351619,0.537100963982712,0.631215723990927,Ankrd50
ENSMUSG00000046743,4.05304841024258,-0.50356003184524,0.882937466699264,0.0719427851002475,0.116257749615317,Fat4
ENSMUSG00000060798,53.5239546839337,0.60919766720517,0.31251035117802,0.0282087015319323,0.0503324740809122,Intu
ENSMUSG00000069041,1.10051174258934,-0.010405360058211,0.665777285944559,0.961809595047837,0.973748610622942,Slc25a31
ENSMUSG00000025757,2881.83748926505,0.607652642102309,0.0510908458894297,8.93423940255472e-33,1.15595997851327e-31,Hspa4l
ENSMUSG00000025758,2181.77094257534,-0.139489631324061,0.0663107375988527,0.0343776882488218,0.0601725424202411,Plk4
ENSMUSG00000025759,1060.28017125296,-0.130665474954304,0.0638101893597922,0.0409473590008599,0.0704215012712955,Mfsd8
ENSMUSG00000037818,949.203716338432,0.0449513924457544,0.0788335608247092,0.564567429224454,0.655010904331462,3110057O12Rik
ENSMUSG00000074619,5.95970439795349,-0.127250004912988,0.573013697354046,0.678433236751259,0.755010213038371,1700034I23Rik
ENSMUSG00000025762,1594.42528905456,0.349456230127219,0.0756132250818331,3.25642100436022e-06,1.07339243347278e-05,Larp1b
ENSMUSG00000049940,1635.81047482318,0.0555307558463768,0.0584266432291145,0.339190547487112,0.437048002378349,Pgrmc2
ENSMUSG00000025764,2297.7144611501,0.319830067715991,0.0600640345908845,9.01156582024688e-08,3.47136924697839e-07,Jade1
ENSMUSG00000059834,629.422993545908,0.663448803829528,0.122356633539983,3.33307305746344e-08,1.3409765518896e-07,Sclt1
ENSMUSG00000025766,555.57537942499,0.922508819611363,0.0913456353968673,2.14199324996507e-24,2.12534846165324e-23,D3Ertd751e
ENSMUSG00000027737,294.246138731194,-0.327354892546819,0.132154362657818,0.0113220761049289,0.0220111445853715,Slc7a11
ENSMUSG00000023087,1774.7510856797,0.554585712733539,0.0636003473640102,1.89666265089078e-18,1.45047671946866e-17,Ccrn4l
ENSMUSG00000037174,7098.38324217698,0.023888468677475,0.0399062149195157,0.550805642119955,0.643260386306669,Elf2
ENSMUSG00000037161,52.1280878279126,1.47918517982348,0.353216341306385,4.5179287254658e-06,1.46503525573077e-05,Mgarp
ENSMUSG00000037152,528.18175123277,-0.017030841809318,0.106624039368419,0.869708468786876,0.908185985169724,Ndufc1
ENSMUSG00000063273,8450.22852048616,0.120810481844913,0.0431746104362339,0.00510549202796979,0.0106570219498477,Naa15
ENSMUSG00000027739,1891.39819067227,-0.0879625846949441,0.0611454329467577,0.148401837928393,0.217950771306544,Rab33b
ENSMUSG00000037111,6866.88542440647,0.438484688056922,0.0521232991175822,3.35514621327145e-17,2.41750544451169e-16,Setd7
ENSMUSG00000074604,1301.91378919048,0.0766389999112986,0.0740560097497453,0.298155845932874,0.393116527121651,Mgst2
ENSMUSG00000061143,141.778876317629,2.33610900984993,0.202824444387836,1.38911794852944e-31,1.72153376310196e-30,Maml3
ENSMUSG00000044167,11249.267041085,0.220969637269902,0.0351021651626077,2.90330512455353e-10,1.39764175618958e-09,Foxo1
ENSMUSG00000027742,1726.69380048694,0.00289640738515215,0.0663343196137318,0.964922578429783,0.975948833059288,Cog6
ENSMUSG00000048332,2.72519514911662,0.249900855099486,0.66365933037099,0.355644539100889,0.454527084265621,Lhfp
ENSMUSG00000042997,1484.52476933891,-0.045255119504945,0.0612881160677484,0.458245145732281,0.556351249335007,Nhlrc3
ENSMUSG00000049504,3360.2168169038,-0.17125910459067,0.0620577275225829,0.0055618410721311,0.0115261886685723,Proser1
ENSMUSG00000027744,1.54902883882629,-0.0100993357469536,0.625266322544598,0.963211417243138,0.974787725447515,Stoml3
ENSMUSG00000027746,2326.99630241786,-0.307803170368741,0.0719744798426455,1.67520542318146e-05,5.06528534206537e-05,Ufm1
ENSMUSG00000027751,10704.5796175312,0.359325360991206,0.0454121693406889,1.86623749090032e-15,1.24666585048221e-14,Supt20
ENSMUSG00000027752,4775.45806112233,-0.0414797850499393,0.0486550693015535,0.392044900379988,0.492601666246124,Exosc8
ENSMUSG00000036632,1793.99463462437,0.0409150441783985,0.0568537167242027,0.469997514726469,0.567259726071817,Alg5
ENSMUSG00000027796,1.07860753486697,0.136721057460382,0.669707045865376,0.371106796648581,0.470683280871157,Smad9
ENSMUSG00000036615,1049.31553608096,-0.290468256323111,0.0697858723662693,2.82797862879879e-05,8.31212284517502e-05,Rfxap
ENSMUSG00000036580,938.781120371718,0.591419349605157,0.0716069134541532,9.44890566107892e-17,6.69372680255968e-16,Spg20
ENSMUSG00000048655,2.15490335551564,0.57261292656705,0.903509169628441,0.0897275155938568,0.14124295336097,Ccdc169
ENSMUSG00000027797,277.249729312699,4.90264686731262,0.252045312224271,9.56121844853395e-85,3.3470710335115e-83,Dclk1
ENSMUSG00000027799,24.2399137074685,1.01658100554918,0.497830574109474,0.0100239796984752,0.0196939785272854,Nbea
ENSMUSG00000036513,1054.7680185529,-0.447617138569108,0.0850356506901995,1.08834230658498e-07,4.16872300269997e-07,Commd2
ENSMUSG00000074591,1.9807720540666,-0.0965593602297252,0.639338913996791,0.628212048699605,0.711367834167511,Ankub1
ENSMUSG00000036503,3372.30912090008,-0.840714839561245,0.0600676534221769,6.56768885683717e-45,1.1330172426557e-43,Rnf13
ENSMUSG00000027805,193.94399428564,2.07397140907321,0.174011261898386,1.21758129126327e-33,1.62253903809232e-32,Pfn2
ENSMUSG00000027806,3869.99923946408,0.398632112843969,0.0487841956677749,2.52768455619961e-16,1.76180179044642e-15,Tsc22d2
ENSMUSG00000027808,8678.4708662943,0.0426715161853668,0.0526324055942481,0.438442822829116,0.538563498977446,Serp1
ENSMUSG00000027810,4028.67121694308,-0.0474085507014499,0.0518674191084054,0.313142217911181,0.40935594144399,Eif2a
ENSMUSG00000075700,9431.68321263505,-0.223071996457613,0.055580723397933,5.43083077676077e-05,0.000154579721981325,Selt
ENSMUSG00000070471,7.02068431705374,2.66723086014583,0.994049348648327,0.000763691140173912,0.00183252935638158,Erich6
ENSMUSG00000036432,2177.80978041747,0.159446152697693,0.0641404526854939,0.0124890639260581,0.0240845057984814,Siah2
ENSMUSG00000056476,442.201564605006,-2.85143881609303,0.118179253107565,1.61103718238052e-129,9.26078864469511e-128,Med12l
ENSMUSG00000050075,4234.96883601948,-0.881206437968824,0.040045878803553,1.03688619361131e-107,4.68191684755853e-106,Gpr171
ENSMUSG00000036381,282.660002915453,-1.84536904523334,0.162711896564968,1.10705936878627e-30,1.33999773480594e-29,P2ry14
ENSMUSG00000051431,3.28904623945937,-5.78545319408797,2.90668344449374,0.00027871537880683,0.0007155287032058,Gpr87
ENSMUSG00000036362,27.5805396288817,-1.76946415248868,0.405008667897047,1.5782643589087e-06,5.38462597088913e-06,P2ry13
ENSMUSG00000036353,104.414605326859,-4.08323776577116,0.307880698838147,3.87164172626472e-41,6.15433008283182e-40,P2ry12
ENSMUSG00000036334,2.25867450166153,-0.269487538155902,0.694897155996884,0.248092827791262,0.337212291364827,Igsf10
ENSMUSG00000090527,4.25605586441252,0.211982475236935,0.633183392768079,0.444547979998958,0.543748645624921,Gm5538
ENSMUSG00000027763,72030.1992432553,0.0846827399750741,0.0473694590986991,0.0728634852781499,0.117587006491559,Mbnl1
ENSMUSG00000027765,43.0848423501658,2.53282468070611,0.382313673249518,3.97750653371526e-12,2.181746365571e-11,P2ry1
ENSMUSG00000036894,1678.11537148421,-0.575423071868171,0.0584515146474486,4.20932814518968e-23,3.99591187359932e-22,Rap2b
ENSMUSG00000036885,35.8976526191351,0.403339459731184,0.338748771700485,0.168758778384813,0.243463997932822,Arhgef26
ENSMUSG00000027770,4901.94030677507,0.0992440692293035,0.06240408918864,0.110606381664746,0.169405782476984,Dhx36
